code,title,description,credits,institution,department,prerequisites,has_lab,course_type
PHYS 4302,Classical Mechanics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4322,Introduction to Acoustics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4381,Appl Seismic Acquis & Process,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4401,Quantum Mechanics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4402,Quantum Mechanics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4501,Electricity & Magnetism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4503,Electricity & Magnetism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4507,Gravity & Magnetics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4521,Modern Optics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4601,Thermodynamics & Stat Mechancs,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4801,Nuclear & Reactor Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4901,Condensed Matter & Matrls Phys,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 4902,Materials Science Laboratory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5010,Physics of Music 2,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5014,"Physics of Music 2 Laboratory: Acoustics, Music, and Electronics",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5091,Spec Topics Physics Teachers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5160,Advanced Laboratory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5191,Spec Problems in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5195,Special Topics Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5196,Special Topics Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5197,Special Topics Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5198,Special Topics Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5201,Introd Mathematical Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5202,Introd Mathematical Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5205,Applications Fourier Transform,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5211,Intro to Computational Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5302,Classical Mechanics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5322,Introduction to Acoustics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5381,Appl Seismic Acquis & Process,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5401,Quantum Mechanics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5402,Quantum Mechanics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5501,Electricity & Magnetism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5503,Electricity & Magnetism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5507,Gravity & Magnetics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5521,Modern Optics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5601,Thermodynamics & Stat Mechancs,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5801,Nuclear & Reactor Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5901,Condensed Matter & Matrls Phys,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 5902,Materials Science Laboratory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6191,Selected Topics in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6192,Selected Topics in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6193,Selected Topics in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6194,Selected Topics in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6195,Selected Topics Physics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6198,Seminar,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
PHYS 6205,Digital Filtering Image Proc,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6206,Image Restoration & Enhancemnt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6207,Digtl Filt & Spect Analysis I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6208,Dig Filt & Spect Analysis II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6209,Intro Wavelets,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6210,Wavelet Applications,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6301,Classical Mechanics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6325,Underwater Acous Syst Analysis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6331,Principles of Ocean Physics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6332,Principles of Ocean Physics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6401,Quantum Mechanics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6402,Quantum Mechanics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 6501,Electromagnetic Theory I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PHYS 7025,Research Methods in Physics,,3,University Of New Orleans,PLACEHOLDER,,false,research
PHYS 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PHYS 7050,Dissertation Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PHYS 7050,Dissertation Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 1010,Contemporary Issues Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2151,US Govt & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2157,Public Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2200,"Law, Politics, and Society in the U.S.",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2450,Issues in Criminal Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2600,Intro Comparative Government,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2700,Introduction to World Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 2900,Methods of Political Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 2993,Special Topics in Poli Science,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 3580,Public Disagreement and Civic Virtue,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 3680,Politics & the Cinema,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 3995,Independent Readings,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 3998,Internship Political Science,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 4170,Politics of Public Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4310,US State Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4410,American Constitutional Law,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4420,American Civil Rights and Liberties,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4440,Urban Judicial Process,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4580,Economic Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4581,Political Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4600,Political Parties & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4601,Voters and Elections,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4621,Public Opinion,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4630,The U.S. Presidency,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4640,US Congress & People,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4650,Southern Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4653,Political Socialization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4670,Women and Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4700,Latin Am Govts & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4710,Politics of Developing Areas,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4770,Modern Political Systems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4780,Comparative Democratization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4790,Media and Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4800,Concepts & Patrn Intl Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4820,International Organization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4850,International Political Economy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4860,International Law,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4870,American Foreign Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4885,Issues in Conflict & Diplomacy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4990,Special Topics in Poli Science,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 4991,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 4999,Political Science Overview,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5170,Politics of Public Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5310,US State Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5410,American Constitutional Law,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5420,Am Const & Civil Liberties,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5440,Urban Judicial Process,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5600,Political Parties & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5601,Voters and Elections,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5621,Public Opinion,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5630,The U.S. Presidency,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5640,US Congress & People,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5650,Southern Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5653,Political Socialization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5670,Women and Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5700,Latin Am Govts & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5710,Politics of Developing Areas,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5770,Modern Political Systems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5780,Comparative Democratization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5800,Concepts & Patrn Intl Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5820,International Organization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5850,International Political Economy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5860,International Law,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5870,American Foreign Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5885,Issues in Conflict & Diplomacy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5970,Media and Politics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 5990,Special Topics in Poli Science,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6001,Intro Political Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 6002,Methods Political Research I,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 6003,Methods Political Research II,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 6420,Appellate Courts Seminar,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
POLI 6650,Seminar Women & Politics,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
POLI 6680,Sem Legislative Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6720,Sem Developed Political Syst,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6790,Comparative Media,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6810,IR Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6885,Sem in International Conflict,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6910,Spec Topics Sem Poli,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 6990,Independent Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
POLI 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
POLI 7050,Dissertation Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 1000,General Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 1009,General Psychology Honors,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 1500,Personal Adjustment,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 1520,Human Sexual Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2091,Special Topics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2100,Foundations of Developmental Psyc,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2110,Child Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2120,Adolescent Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2200,Educational Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2310,Intro to Statistics for Behav,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2321,Introduction to Neuroscience,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2340,Foundations of Emotion,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2380,Foundations of Cognitive Psyc,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2400,Foundations of Social Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2460,Moral Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2500,Data Analysis in Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2520,Drugs and Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 2600,Abnormal Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3090,Ind Resrch in Psyc,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3095,Field Experience in Applied Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3099,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 3130,Adult Development & Aging,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3300,Research Methods and Statistics,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 3320,Foundations of Biopsychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3340,Psych of Eating,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 3510,Intro to Forensic Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4000,Psychology Comprehensive Exam,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4010,History Modern Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4091,Spec Topics in Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4310,Intermediate Statistics for Behavioral Science,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4320,Physiological Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4330,Comparative Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4350,Psychology of Learning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4365,Sensation & Perception,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4510,Personality,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4530,Psychopathology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4540,Mood Disorders,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4550,Clinical Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4600,Psychological Tests & Measrmnt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 4700,Psychology of Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5010,History Modern Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5091,Spec Topics in Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5100,Foundations of Developmental Psyc,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5310,Intermediate Stats Behavioral,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5320,Physiological Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5330,Comparative Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5350,Psychology of Learning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5365,Sensation & Perception,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5510,Personality,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5530,Psychopathology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5540,Mood Disorders,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5550,Clinical Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5600,Psychological Tests & Measrmnt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 5700,Personnel & Indust Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6050,Sem in Professional Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6090,Ind Research in Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 6091,Seminar,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
PSYC 6101,Fund Appl Dev Psychology I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6102,Fund Appl Dev Psychology II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6170,Prob in Scmot Dev,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6191,Practicum Develop Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6195,Adv Sem Appl Devel Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6311,Advanced Statistics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6312,Advanced Statistics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6350,Advanced Learning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6395,Advanced Seminar in Statistics,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
PSYC 6400,Social Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6500,Sem Psyc Interventions,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6550,Psychopathology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6610,Measurement of Intelligence,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6620,Dev Assessmnt Psychopathology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6630,Autism and ADOS Assessment,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6801,Fund Appl Biopsychology I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6802,Fund Appl Biopsychology II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6810,Psychopharmacology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6820,Psychophysiology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6891,Practicum Appl Biopsychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 6895,Adv Sem Appl Biopsychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 7010,Teaching of Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PSYC 7050,Dissertation Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 7191,Internship Appl Dev Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,research
PSYC 7891,Internship Appl Biopsychology,,3,University Of New Orleans,PLACEHOLDER,,false,research
PADM 4220,Nonprofit Sector,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4221,Collaboration,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4222,Legal Ethical / Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4223,Fin Adm & Dev Nonprft,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4224,Nonprofit Leadership,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4800,Spec Studisrban Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4810,Environ Justice in Urbn Envmts,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 4900,Independent Study,,3,University Of New Orleans,PLACEHOLDER,,false,research
PADM 5220,Nonprofit Sector,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5221,Collaboration,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5222,Legal Ethical / Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5223,Financial Administration & Dev Nonprft,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5224,Nonprofit Leadership,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5800,Spec Studisrban Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 5810,Environ Justice in Urbn Envmts,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6001,Research Method Public Administration,,3,University Of New Orleans,PLACEHOLDER,,false,research
PADM 6010,Profession of Public Admin,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6020,Bureaucracy and Democracy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6110,Public Budgeting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6130,U.S. Disaster Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6160,Law and Ethics of Public Admin,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6180,HR Admin in the Public Sector,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6201,Program Evaluation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6401,Administrative Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6410,Tech in Public Organizations,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6501,Criminal Justice Administration,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 6900,Independent Study,,3,University Of New Orleans,PLACEHOLDER,,false,research
PADM 6901,MPA Capstone,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PADM 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
PADM 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 3000,"Foundations of Public Policy, Ethics, and Law",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 3200,Leadership and Entrepreneurship,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 3580,Public Disagreement and Civic Virtue,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 3900,"Current Topics in Public Policy, Ethics, and Law",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEl 3910,"Public Policy, Ethics, and Law Capstone",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 4580,Economic Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
PPEL 4581,Political Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 2786,Intermed Bus & Econ Stat,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 2787,Bus & Econ Stat Lab,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 5400,Statistics for Managers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 6280,Math in Financial Economics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 6281,Econometrics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 6282,Econometrics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 6283,Sem in Math & Statistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
QMBE 6295,Spec Topic Quant Methods,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 3405,Romance Literature and Film,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 4005,Greek & Roman Myth,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 5005,Greek & Roman Myth,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6003,Applied Romance Linguistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6005,Romance Linguistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6105,Research Romance Literatures,,3,University Of New Orleans,PLACEHOLDER,,false,research
ROML 6205,Comparative Romance Cultures,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6207,Early Modern Romance Cultures,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6282,Foreign Lang Ped and Practicum,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ROML 6398,Internship in Romance Languages,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 1051,Introductory Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2098,Special Topics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2273,Society and the Person,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2707,Social Statistics I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2708,Methods in Social Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 2871,Environment As Social Problem,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2962,Current Social Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 2994,Multicult & Div in the US,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 3091,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 3092,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 3093,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 3094,Independent Field Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 3095,Independent Field Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 3096,Internship Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,research
